source_file,climate_id,station_name,lon,lat,n_rows_source,n_days_expected,n_days_scored,missing_tmax,missing_tmin,missing_prcp,n_quality_flagged,n_trace_precip,n_duplicate_dates,status,reason,stndata_file
climate_daily_NT_2203365_2026_P1D.csv,2203365,GAMETI A,-117.31,64.12,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE02203365.stndata
climate_daily_NT_2203911_2026_P1D.csv,2203911,TUKTOYAKTUK A,-133.03,69.43,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE02203911.stndata
climate_daily_NT_2203914_2026_P1D.csv,2203914,TUKTOYAKTUK,-133.02,69.43,365,365,365,117,117,183,0,0,0,GOOD,,transformed/good/2026_CAE02203914.stndata
climate_daily_NT_2203918_2026_P1D.csv,2203918,TUKTUT NOGAIT,-122.36,69.2,365,365,365,114,114,317,0,0,0,GOOD,,transformed/good/2026_CAE02203918.stndata
climate_daily_NT_2203980_2026_P1D.csv,2203980,WEKWEETI A,-114.08,64.19,365,365,365,115,115,115,0,0,0,GOOD,,transformed/good/2026_CAE02203980.stndata
climate_daily_NT_2204005_2026_P1D.csv,2204005,WRIGLEY A,-123.44,63.21,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE02204005.stndata
climate_daily_NT_2204101_2026_P1D.csv,2204101,YELLOWKNIFE A,-114.44,62.46,365,365,365,106,106,105,0,78,0,GOOD,,transformed/good/2026_CAE02204101.stndata
climate_daily_NT_2204108_2026_P1D.csv,2204108,YELLOWKNIFE AIRPORT,-114.45,62.47,365,365,365,107,107,108,0,0,0,GOOD,,transformed/good/2026_CAE02204108.stndata
climate_daily_NT_2204300_2026_P1D.csv,2204300,YOHIN,-123.74,61.24,365,365,365,111,111,241,0,0,0,GOOD,,transformed/good/2026_CAE02204300.stndata
climate_daily_NT_220B68C_2026_P1D.csv,220B68C,LIVERPOOL BAY,-130.91,69.6,365,365,365,329,329,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (329/329/365),transformed/bad/2026_CAE0220B68C.stndata
climate_daily_NT_220B6Q3_2026_P1D.csv,220B6Q3,LITTLE CHICAGO,-130.23,67.18,365,365,365,148,148,365,0,0,0,GOOD,,transformed/good/2026_CAE0220B6Q3.stndata
climate_daily_NT_220CQHR_2026_P1D.csv,220CQHR,SAMBAA K'E,-121.24,60.44,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE0220CQHR.stndata
climate_daily_NT_220N003_2026_P1D.csv,220N003,LINDBERG LANDING,-122.85,61.13,365,365,365,110,110,173,0,0,0,GOOD,,transformed/good/2026_CAE0220N003.stndata
climate_daily_NT_220N005_2026_P1D.csv,220N005,TRAIL VALLEY,-133.5,68.75,365,365,365,114,115,224,0,0,0,GOOD,,transformed/good/2026_CAE0220N005.stndata
climate_daily_NT_2500440_2026_P1D.csv,2500440,NANGMAGVIK LAKE,-119.99,74.14,365,365,365,148,148,152,0,0,0,GOOD,,transformed/good/2026_CAE02500440.stndata
climate_daily_NT_2501419_2026_P1D.csv,2501419,CAPE PROVIDENCE,-112.16,74.46,365,365,365,293,293,302,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (293/293/302),transformed/bad/2026_CAE02501419.stndata
climate_daily_NT_2502503_2026_P1D.csv,2502503,ULUKHAKTOK A,-117.81,70.76,365,365,365,115,115,365,0,0,0,GOOD,,transformed/good/2026_CAE02502503.stndata
climate_daily_NT_2502505_2026_P1D.csv,2502505,ULUKHAKTOK,-117.8,70.76,365,365,365,107,107,308,0,0,0,GOOD,,transformed/good/2026_CAE02502505.stndata
climate_daily_NT_2503648_2026_P1D.csv,2503648,SACHS HARBOUR CLIMATE,-125.25,71.99,365,365,365,108,108,189,0,0,0,GOOD,,transformed/good/2026_CAE02503648.stndata
climate_daily_NT_2503649_2026_P1D.csv,2503649,SACHS HARBOUR A,-125.24,71.99,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE02503649.stndata
climate_daily_NT_2503886_2026_P1D.csv,2503886,THOMSEN RIVER,-119.54,73.23,365,365,365,184,185,217,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (184/185/217),transformed/bad/2026_CAE02503886.stndata
climate_daily_NT_250M001_2026_P1D.csv,250M001,MOULD BAY CS,-119.35,76.24,365,365,365,124,124,125,0,0,0,GOOD,,transformed/good/2026_CAE0250M001.stndata
climate_daily_NU_2300427_2026_P1D.csv,2300427,ARVIAT A,-94.07,61.09,365,365,365,111,111,111,0,0,0,GOOD,,transformed/good/2026_CAE02300427.stndata
climate_daily_NU_2300501_2026_P1D.csv,2300501,BAKER LAKE CLIMATE,-96.0,64.32,365,365,365,107,107,159,0,0,0,GOOD,,transformed/good/2026_CAE02300501.stndata
climate_daily_NU_2300503_2026_P1D.csv,2300503,BAKER LAKE A,-96.08,64.3,365,365,365,166,166,140,0,112,0,GOOD,,transformed/good/2026_CAE02300503.stndata
climate_daily_NU_2300504_2026_P1D.csv,2300504,BAKER LAKE A,-96.08,64.3,365,365,365,111,111,365,0,0,0,GOOD,,transformed/good/2026_CAE02300504.stndata
climate_daily_NU_2300551_2026_P1D.csv,2300551,BATHURST INLET,-108.01,66.84,365,365,365,114,114,114,0,0,0,GOOD,,transformed/good/2026_CAE02300551.stndata
climate_daily_NU_2300556_2026_P1D.csv,2300556,BERNARD HARBOUR,-114.94,68.76,365,365,365,362,362,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (362/362/365),transformed/bad/2026_CAE02300556.stndata
climate_daily_NU_2300708_2026_P1D.csv,2300708,CHESTERFIELD INLET AIRPORT,-90.73,63.34,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE02300708.stndata
climate_daily_NU_2300710_2026_P1D.csv,2300710,CHESTERFIELD INLET A,-90.73,63.35,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE02300710.stndata
climate_daily_NU_2300903_2026_P1D.csv,2300903,KUGLUKTUK A,-115.14,67.82,365,365,365,155,155,154,0,84,0,GOOD,,transformed/good/2026_CAE02300903.stndata
climate_daily_NU_2300904_2026_P1D.csv,2300904,KUGLUKTUK CLIMATE,-115.14,67.82,365,365,365,219,219,219,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (219/219/219),transformed/bad/2026_CAE02300904.stndata
climate_daily_NU_2300905_2026_P1D.csv,2300905,KUGLUKTUK A,-115.14,67.82,365,365,365,114,114,365,0,0,0,GOOD,,transformed/good/2026_CAE02300905.stndata
climate_daily_NU_2301002_2026_P1D.csv,2301002,CORAL HARBOUR A,-83.36,64.19,365,365,365,239,239,162,0,89,0,GOOD,,transformed/good/2026_CAE02301002.stndata
climate_daily_NU_2301004_2026_P1D.csv,2301004,CORAL HARBOUR A,-83.36,64.19,365,365,365,296,296,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (296/296/365),transformed/bad/2026_CAE02301004.stndata
climate_daily_NU_2301010_2026_P1D.csv,2301010,CORAL HARBOUR RCS,-83.35,64.18,365,365,365,108,108,233,0,0,0,GOOD,,transformed/good/2026_CAE02301010.stndata
climate_daily_NU_2301102_2026_P1D.csv,2301102,ENNADAI LAKE (AUT),-100.88,61.13,365,365,365,112,112,112,0,0,0,GOOD,,transformed/good/2026_CAE02301102.stndata
climate_daily_NU_2301153_2026_P1D.csv,2301153,ARVIAT CLIMATE,-94.07,61.1,365,365,365,106,106,135,0,0,0,GOOD,,transformed/good/2026_CAE02301153.stndata
climate_daily_NU_2302337_2026_P1D.csv,2302337,GJOA HAVEN A,-95.85,68.64,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE02302337.stndata
climate_daily_NU_2302340_2026_P1D.csv,2302340,GJOA HAVEN CLIMATE,-95.85,68.64,365,365,365,108,108,109,0,0,0,GOOD,,transformed/good/2026_CAE02302340.stndata
climate_daily_NU_2303093_2026_P1D.csv,2303093,PELLY BAY,-89.73,68.44,365,365,365,328,328,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (328/328/365),transformed/bad/2026_CAE02303093.stndata
climate_daily_NU_2303094_2026_P1D.csv,2303094,KUGAARUK CLIMATE,-89.8,68.54,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE02303094.stndata
climate_daily_NU_2303095_2026_P1D.csv,2303095,KUGAARUK A,-89.81,68.54,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE02303095.stndata
climate_daily_NU_2303405_2026_P1D.csv,2303405,RANKIN INLET A,-92.11,62.81,365,365,365,117,117,114,0,132,0,GOOD,,transformed/good/2026_CAE02303405.stndata
climate_daily_NU_2303610_2026_P1D.csv,2303610,ROBERTSON LAKE (AUT),-102.43,65.1,365,365,365,123,123,117,0,0,0,GOOD,,transformed/good/2026_CAE02303610.stndata
climate_daily_NU_2303660_2026_P1D.csv,2303660,SANIKILUAQ A,-79.25,56.54,365,365,365,126,126,365,0,0,0,GOOD,,transformed/good/2026_CAE02303660.stndata
climate_daily_NU_2303668_2026_P1D.csv,2303668,SANIKILUAQ,-79.26,56.54,365,365,365,273,273,319,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (273/273/319),transformed/bad/2026_CAE02303668.stndata
climate_daily_NU_2303685_2026_P1D.csv,2303685,SHEPHERD BAY A,-93.43,68.82,365,365,365,330,330,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (330/330/365),transformed/bad/2026_CAE02303685.stndata
climate_daily_NU_2303990_2026_P1D.csv,2303990,WHALE COVE A,-92.6,62.24,365,365,365,121,121,365,0,0,0,GOOD,,transformed/good/2026_CAE02303990.stndata
climate_daily_NU_230N002_2026_P1D.csv,230N002,LUPIN CS,-111.25,65.76,365,365,365,129,129,130,0,0,0,GOOD,,transformed/good/2026_CAE0230N002.stndata
climate_daily_NU_2400305_2026_P1D.csv,2400305,ALERT CLIMATE,-62.33,82.5,365,365,365,111,111,111,0,0,0,GOOD,,transformed/good/2026_CAE02400305.stndata
climate_daily_NU_2400306_2026_P1D.csv,2400306,ALERT UA,-62.34,82.49,365,365,365,365,365,362,259,3,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/362),transformed/bad/2026_CAE02400306.stndata
climate_daily_NU_2400399_2026_P1D.csv,2400399,ARCTIC BAY,-85.05,73.01,365,365,365,109,109,365,0,0,0,GOOD,,transformed/good/2026_CAE02400399.stndata
climate_daily_NU_2400404_2026_P1D.csv,2400404,ARCTIC BAY CS,-85.01,72.99,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE02400404.stndata
climate_daily_NU_2400573_2026_P1D.csv,2400573,QIKIQTARJUAQ CLIMATE,-64.03,67.55,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE02400573.stndata
climate_daily_NU_2400577_2026_P1D.csv,2400577,QIKIQTARJUAQ A,-64.03,67.55,365,365,365,161,161,160,0,0,0,GOOD,,transformed/good/2026_CAE02400577.stndata
climate_daily_NU_2400601_2026_P1D.csv,2400601,CAMBRIDGE BAY A,-105.14,69.11,365,365,365,136,136,128,0,119,0,GOOD,,transformed/good/2026_CAE02400601.stndata
climate_daily_NU_2400602_2026_P1D.csv,2400602,CAMBRIDGE BAY GSN,-105.14,69.11,365,365,365,110,110,315,0,0,0,GOOD,,transformed/good/2026_CAE02400602.stndata
climate_daily_NU_2400603_2026_P1D.csv,2400603,CAMBRIDGE BAY A,-105.14,69.11,365,365,365,109,109,365,0,0,0,GOOD,,transformed/good/2026_CAE02400603.stndata
climate_daily_NU_2400636_2026_P1D.csv,2400636,KINNGAIT,-76.53,64.23,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE02400636.stndata
climate_daily_NU_2400637_2026_P1D.csv,2400637,KINNGAIT AIRPORT,-76.53,64.23,365,365,365,108,108,107,0,0,0,GOOD,,transformed/good/2026_CAE02400637.stndata
climate_daily_NU_2400675_2026_P1D.csv,2400675,CAPE LIVERPOOL,-78.29,73.67,365,365,365,128,128,134,0,0,0,GOOD,,transformed/good/2026_CAE02400675.stndata
climate_daily_NU_2400697_2026_P1D.csv,2400697,CAPE PEEL WEST,-107.82,69.04,365,365,365,328,328,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (328/328/365),transformed/bad/2026_CAE02400697.stndata
climate_daily_NU_2400802_2026_P1D.csv,2400802,CLYDE RIVER CLIMATE,-68.52,70.48,365,365,365,109,109,203,0,0,0,GOOD,,transformed/good/2026_CAE02400802.stndata
climate_daily_NU_2400804_2026_P1D.csv,2400804,CLYDE RIVER A,-68.52,70.49,365,365,365,111,111,111,0,0,0,GOOD,,transformed/good/2026_CAE02400804.stndata
climate_daily_NU_2401030_2026_P1D.csv,2401030,DEWAR LAKES,-71.17,68.65,365,365,365,330,330,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (330/330/365),transformed/bad/2026_CAE02401030.stndata
climate_daily_NU_2401199_2026_P1D.csv,2401199,EUREKA CLIMATE,-85.93,79.99,365,365,365,110,110,110,0,0,0,GOOD,,transformed/good/2026_CAE02401199.stndata
climate_daily_NU_2401208_2026_P1D.csv,2401208,EUREKA A,-85.81,79.99,365,365,365,116,116,365,0,0,0,GOOD,,transformed/good/2026_CAE02401208.stndata
climate_daily_NU_2402051_2026_P1D.csv,2402051,FORT ROSS,-94.2,72.02,365,365,365,128,128,128,0,0,0,GOOD,,transformed/good/2026_CAE02402051.stndata
climate_daily_NU_2402332_2026_P1D.csv,2402332,GATESHEAD ISLAND,-100.27,70.63,365,365,365,149,149,157,0,0,0,GOOD,,transformed/good/2026_CAE02402332.stndata
climate_daily_NU_2402351_2026_P1D.csv,2402351,GRISE FIORD CLIMATE,-82.9,76.42,365,365,365,109,109,123,0,0,0,GOOD,,transformed/good/2026_CAE02402351.stndata
climate_daily_NU_2402353_2026_P1D.csv,2402353,SANIRAJAK,-81.24,68.78,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE02402353.stndata
climate_daily_NU_2402354_2026_P1D.csv,2402354,SANIRAJAK AIRPORT,-81.24,68.78,365,365,365,110,110,211,0,0,0,GOOD,,transformed/good/2026_CAE02402354.stndata
climate_daily_NU_2402360_2026_P1D.csv,2402360,GRISE FIORD A,-82.91,76.43,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE02402360.stndata
climate_daily_NU_2402546_2026_P1D.csv,2402546,IGLOOLIK A,-81.82,69.36,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE02402546.stndata
climate_daily_NU_2402592_2026_P1D.csv,2402592,IQALUIT CLIMATE,-68.54,63.75,365,365,365,113,114,159,0,0,0,GOOD,,transformed/good/2026_CAE02402592.stndata
climate_daily_NU_2402596_2026_P1D.csv,2402596,IQALUIT A,-68.56,63.76,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE02402596.stndata
climate_daily_NU_2402604_2026_P1D.csv,2402604,ISACHSEN (AUT),-103.55,78.79,365,365,365,332,332,335,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (332/332/335),transformed/bad/2026_CAE02402604.stndata
climate_daily_NU_2402673_2026_P1D.csv,2402673,KIMMIRUT A,-69.88,62.85,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE02402673.stndata
climate_daily_NU_2403049_2026_P1D.csv,2403049,PANGNIRTUNG,-65.71,66.14,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE02403049.stndata
climate_daily_NU_2403054_2026_P1D.csv,2403054,PANGNIRTUNG A,-65.71,66.15,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE02403054.stndata
climate_daily_NU_2403204_2026_P1D.csv,2403204,POND INLET CLIMATE,-77.96,72.69,365,365,365,107,107,108,0,0,0,GOOD,,transformed/good/2026_CAE02403204.stndata
climate_daily_NU_2403206_2026_P1D.csv,2403206,POND INLET A,-77.97,72.69,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE02403206.stndata
climate_daily_NU_2403450_2026_P1D.csv,2403450,REA POINT,-105.72,75.38,365,365,365,120,122,246,0,0,0,GOOD,,transformed/good/2026_CAE02403450.stndata
climate_daily_NU_2403495_2026_P1D.csv,2403495,NAUJAAT A,-86.22,66.52,365,365,365,147,147,365,0,0,0,GOOD,,transformed/good/2026_CAE02403495.stndata
climate_daily_NU_2403497_2026_P1D.csv,2403497,RESOLUTE BAY A,-94.97,74.72,365,365,365,112,112,365,0,0,0,GOOD,,transformed/good/2026_CAE02403497.stndata
climate_daily_NU_2403498_2026_P1D.csv,2403498,RESOLUTE BAY A,-94.97,74.72,365,365,365,223,223,145,0,105,0,GOOD,,transformed/good/2026_CAE02403498.stndata
climate_daily_NU_2403505_2026_P1D.csv,2403505,RESOLUTE CS,-94.98,74.72,365,365,365,133,133,202,0,0,0,GOOD,,transformed/good/2026_CAE02403505.stndata
climate_daily_NU_2403625_2026_P1D.csv,2403625,ROWLEY ISLAND,-79.03,69.08,365,365,365,329,329,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (329/329/365),transformed/bad/2026_CAE02403625.stndata
climate_daily_NU_2403756_2026_P1D.csv,2403756,STEFANSSON ISLAND,-105.3,73.77,365,365,365,153,153,158,0,0,0,GOOD,,transformed/good/2026_CAE02403756.stndata
climate_daily_NU_2403833_2026_P1D.csv,2403833,SVARTEVAEG,-91.82,81.16,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE02403833.stndata
climate_daily_NU_2403855_2026_P1D.csv,2403855,TALOYOAK A,-93.58,69.55,365,365,365,276,276,273,0,47,0,BAD,tmax/tmin/prcp all missing >= 180 days (276/276/273),transformed/bad/2026_CAE02403855.stndata
climate_daily_NU_2403856_2026_P1D.csv,2403856,TALOYOAK A,-93.58,69.55,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE02403856.stndata
climate_daily_NU_2403945_2026_P1D.csv,2403945,WAGER BAY (AUT),-89.45,65.88,365,365,365,200,200,201,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (200/200/201),transformed/bad/2026_CAE02403945.stndata
climate_daily_ON_6010400_2026_P1D.csv,6010400,ATTAWAPISKAT A,-82.43,52.93,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE06010400.stndata
climate_daily_ON_6010735_2026_P1D.csv,6010735,BIG TROUT LAKE A,-89.9,53.82,365,365,365,116,116,122,0,0,0,GOOD,,transformed/good/2026_CAE06010735.stndata
climate_daily_ON_6010740_2026_P1D.csv,6010740,BIG TROUT LAKE,-89.89,53.82,365,365,365,115,115,115,0,0,0,GOOD,,transformed/good/2026_CAE06010740.stndata
climate_daily_ON_6012199_2026_P1D.csv,6012199,EAR FALLS (AUT),-93.22,50.63,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE06012199.stndata
climate_daily_ON_6012501_2026_P1D.csv,6012501,FORT SEVERN A,-87.68,56.02,365,365,365,110,110,116,0,0,0,GOOD,,transformed/good/2026_CAE06012501.stndata
climate_daily_ON_6014351_2026_P1D.csv,6014351,LANSDOWNE HOUSE A,-87.93,52.2,365,365,365,109,109,110,0,0,0,GOOD,,transformed/good/2026_CAE06014351.stndata
climate_daily_ON_6014353_2026_P1D.csv,6014353,LANSDOWNE HOUSE (AUT),-87.94,52.2,365,365,365,276,276,276,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (276/276/276),transformed/bad/2026_CAE06014353.stndata
climate_daily_ON_6015026_2026_P1D.csv,6015026,MUSKRAT DAM,-91.76,53.44,365,365,365,169,169,170,0,0,0,GOOD,,transformed/good/2026_CAE06015026.stndata
climate_daily_ON_6016295_2026_P1D.csv,6016295,PEAWANUCK (AUT),-85.43,54.98,365,365,365,182,182,182,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (182/182/182),transformed/bad/2026_CAE06016295.stndata
climate_daily_ON_6016298_2026_P1D.csv,6016298,PEAWANUCK A,-85.44,54.99,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE06016298.stndata
climate_daily_ON_6016525_2026_P1D.csv,6016525,PICKLE LAKE (AUT),-90.22,51.45,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE06016525.stndata
climate_daily_ON_6016528_2026_P1D.csv,6016528,PICKLE LAKE A,-90.21,51.45,365,365,365,116,116,183,0,0,0,GOOD,,transformed/good/2026_CAE06016528.stndata
climate_daily_ON_6016971_2026_P1D.csv,6016971,RED LAKE A,-93.79,51.07,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE06016971.stndata
climate_daily_ON_6017401_2026_P1D.csv,6017401,SANDY LAKE A,-93.34,53.06,365,365,365,105,105,107,0,0,0,GOOD,,transformed/good/2026_CAE06017401.stndata
climate_daily_ON_6019400_2026_P1D.csv,6019400,WEAGAMOW LAKE,-91.32,52.94,365,365,365,117,117,118,0,0,0,GOOD,,transformed/good/2026_CAE06019400.stndata
climate_daily_ON_6020559_2026_P1D.csv,6020559,BARWICK,-93.97,48.63,365,365,365,365,365,348,257,17,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/348),transformed/bad/2026_CAE06020559.stndata
climate_daily_ON_6020LPQ_2026_P1D.csv,6020LPQ,ATIKOKAN (AUT),-91.63,48.76,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE06020LPQ.stndata
climate_daily_ON_6022474_2026_P1D.csv,6022474,FORT FRANCES RCS,-93.44,48.65,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE06022474.stndata
climate_daily_ON_6032125_2026_P1D.csv,6032125,DRYDEN REGIONAL,-92.74,49.83,365,365,365,150,150,142,0,0,0,GOOD,,transformed/good/2026_CAE06032125.stndata
climate_daily_ON_6034073_2026_P1D.csv,6034073,KENORA RCS,-94.38,49.79,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE06034073.stndata
climate_daily_ON_6034076_2026_P1D.csv,6034076,KENORA A,-94.36,49.79,365,365,365,119,119,105,0,58,0,GOOD,,transformed/good/2026_CAE06034076.stndata
climate_daily_ON_6036904_2026_P1D.csv,6036904,RAWSON LAKE,-93.72,49.65,365,365,365,365,365,355,228,10,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/355),transformed/bad/2026_CAE06036904.stndata
climate_daily_ON_6036907_2026_P1D.csv,6036907,RAWSON LAKE (AUT),-93.73,49.66,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE06036907.stndata
climate_daily_ON_6037201_2026_P1D.csv,6037201,ROYAL ISLAND (AUT),-94.76,49.47,365,365,365,113,113,114,0,0,0,GOOD,,transformed/good/2026_CAE06037201.stndata
climate_daily_ON_6037776_2026_P1D.csv,6037776,SIOUX LOOKOUT A,-91.91,50.11,365,365,365,105,105,106,0,73,0,GOOD,,transformed/good/2026_CAE06037776.stndata
climate_daily_ON_6037800_2026_P1D.csv,6037800,SIOUX LOOKOUT AIRPORT,-91.91,50.11,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE06037800.stndata
climate_daily_ON_6040325_2026_P1D.csv,6040325,ARMSTRONG (AUT),-88.91,50.29,365,365,365,119,119,119,0,0,0,GOOD,,transformed/good/2026_CAE06040325.stndata
climate_daily_ON_6040327_2026_P1D.csv,6040327,ARMSTRONG A,-88.91,50.29,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE06040327.stndata
climate_daily_ON_6041110_2026_P1D.csv,6041110,CAMERON FALLS (AUT),-88.34,49.15,365,365,365,124,124,124,0,0,0,GOOD,,transformed/good/2026_CAE06041110.stndata
climate_daily_ON_6041222_2026_P1D.csv,6041222,CARIBOU ISLAND (AUT),-85.83,47.33,365,365,365,159,159,241,0,0,0,GOOD,,transformed/good/2026_CAE06041222.stndata
climate_daily_ON_6042718_2026_P1D.csv,6042718,GERALDTON A,-86.99,49.78,365,365,365,111,111,111,0,0,0,GOOD,,transformed/good/2026_CAE06042718.stndata
climate_daily_ON_6042719_2026_P1D.csv,6042719,GERALDTON AIRPORT,-86.93,49.78,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE06042719.stndata
climate_daily_ON_6043390_2026_P1D.csv,6043390,HAZELWOOD,-89.27,48.47,365,365,365,365,365,350,259,15,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/350),transformed/bad/2026_CAE06043390.stndata
climate_daily_ON_6044967_2026_P1D.csv,6044967,MARATHON A,-86.35,48.76,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE06044967.stndata
climate_daily_ON_6046768_2026_P1D.csv,6046768,PUKASKWA (AUT),-86.29,48.61,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE06046768.stndata
climate_daily_ON_6048232_2026_P1D.csv,6048232,TERRACE BAY AIRPORT,-87.09,48.82,365,365,365,110,110,110,0,0,0,GOOD,,transformed/good/2026_CAE06048232.stndata
climate_daily_ON_6048260_2026_P1D.csv,6048260,THUNDER BAY,-89.32,48.37,365,365,365,189,189,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (189/189/365),transformed/bad/2026_CAE06048260.stndata
climate_daily_ON_6048262_2026_P1D.csv,6048262,THUNDER BAY A,-89.32,48.37,365,365,365,117,117,365,0,0,0,GOOD,,transformed/good/2026_CAE06048262.stndata
climate_daily_ON_6048268_2026_P1D.csv,6048268,THUNDER BAY CS,-89.33,48.37,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE06048268.stndata
climate_daily_ON_6049095_2026_P1D.csv,6049095,UPSALA (AUT),-90.47,49.03,365,365,365,115,115,115,0,0,0,GOOD,,transformed/good/2026_CAE06049095.stndata
climate_daily_ON_6049443_2026_P1D.csv,6049443,WELCOME ISLAND (AUT),-89.12,48.37,365,365,365,106,106,218,0,0,0,GOOD,,transformed/good/2026_CAE06049443.stndata
climate_daily_ON_6049470_2026_P1D.csv,6049470,LITTLE FLATLAND ISLAND (AUT),-88.31,49.69,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE06049470.stndata
climate_daily_ON_6054425_2026_P1D.csv,6054425,LAKE SUPERIOR PROVINCIAL PARK,-84.81,47.72,365,365,365,108,108,123,0,0,0,GOOD,,transformed/good/2026_CAE06054425.stndata
climate_daily_ON_6057591_2026_P1D.csv,6057591,SAULT STE MARIE A,-84.51,46.49,365,365,365,110,110,109,0,45,0,GOOD,,transformed/good/2026_CAE06057591.stndata
climate_daily_ON_6057593_2026_P1D.csv,6057593,SAULT STE. MARIE AIRPORT,-84.52,46.48,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE06057593.stndata
climate_daily_ON_6059413_2026_P1D.csv,6059413,WAWA A,-84.79,47.97,365,365,365,110,110,365,0,0,0,GOOD,,transformed/good/2026_CAE06059413.stndata
climate_daily_ON_6061365_2026_P1D.csv,6061365,CHAPLEAU A,-83.35,47.82,365,365,365,122,122,365,0,0,0,GOOD,,transformed/good/2026_CAE06061365.stndata
climate_daily_ON_6061366_2026_P1D.csv,6061366,CHAPLEAU AIRPORT,-83.36,47.82,365,365,365,118,118,118,0,0,0,GOOD,,transformed/good/2026_CAE06061366.stndata
climate_daily_ON_6065252_2026_P1D.csv,6065252,MONETVILLE 2,-80.3,46.22,365,365,365,365,365,355,252,10,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/355),transformed/bad/2026_CAE06065252.stndata
climate_daily_ON_6068145_2026_P1D.csv,6068145,SUDBURY CLIMATE,-80.8,46.63,365,365,365,116,116,119,0,0,0,GOOD,,transformed/good/2026_CAE06068145.stndata
